394486 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
396169 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
396169 write(1, "#*# REQ_SEND\n", 13)   = 13
396169 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396169 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396172 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396172 write(8, "LOG_START_wsgi ,TS=1715880563.36"..., 38) = 38
396172 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396172 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396172 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396172 write(8, "PID = \n394017\n", 14) = 14
396172 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396172 write(8, "TID = \n396172\n", 14) = 14
396172 write(3, "INFO:werkzeug:TID = \n396172\n", 28) = 28
396172 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396172 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396172 write(8, "LOG_STOP_wsgi, TS=1715880563.365"..., 37) = 37
396172 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396172 write(1, "#*# REQ_SEND\n", 13)   = 13
396172 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396172 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396175 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396175 write(8, "LOG_START_wsgi ,TS=1715880563.39"..., 38) = 38
396175 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396175 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396175 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396175 write(8, "PID = \n394017\n", 14) = 14
396175 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396175 write(8, "TID = \n396175\n", 14) = 14
396175 write(3, "INFO:werkzeug:TID = \n396175\n", 28) = 28
396175 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396175 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396175 write(8, "LOG_STOP_wsgi, TS=1715880563.393"..., 37) = 37
396175 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396175 write(1, "#*# REQ_SEND\n", 13)   = 13
396175 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396175 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396178 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396178 write(8, "LOG_START_wsgi ,TS=1715880563.42"..., 38) = 38
396178 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396178 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396178 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396178 write(8, "PID = \n394017\n", 14) = 14
396178 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396178 write(8, "TID = \n396178\n", 14) = 14
396178 write(3, "INFO:werkzeug:TID = \n396178\n", 28) = 28
396178 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396178 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396178 write(8, "LOG_STOP_wsgi, TS=1715880563.422"..., 37) = 37
396178 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396178 write(1, "#*# REQ_SEND\n", 13)   = 13
396178 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396178 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396181 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396181 write(8, "LOG_START_wsgi ,TS=1715880563.47"..., 38) = 38
396181 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396181 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396181 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396181 write(8, "PID = \n394017\n", 14) = 14
396181 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396181 write(8, "TID = \n396181\n", 14) = 14
396181 write(3, "INFO:werkzeug:TID = \n396181\n", 28) = 28
396181 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396181 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396181 write(8, "LOG_STOP_wsgi, TS=1715880563.473"..., 37) = 37
396181 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396181 write(1, "#*# REQ_SEND\n", 13)   = 13
396181 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396181 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396184 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
396184 write(8, "LOG_START_wsgi ,TS=1715880564.08"..., 37) = 37
396184 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
396184 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396184 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396184 write(8, "PID = \n394017\n", 14) = 14
396184 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396184 write(8, "TID = \n396184\n", 14) = 14
396184 write(3, "INFO:werkzeug:TID = \n396184\n", 28) = 28
396184 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396184 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396184 write(8, "LOG_STOP_wsgi, TS=1715880564.087"..., 36) = 36
396184 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
396184 write(1, "#*# REQ_SEND\n", 13)   = 13
396184 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396184 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396186 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
396186 write(8, "LOG_START_wsgi ,TS=1715880564.09"..., 37) = 37
396186 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
396186 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396186 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396186 write(8, "PID = \n394017\n", 14) = 14
396186 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396186 write(8, "TID = \n396186\n", 14) = 14
396186 write(3, "INFO:werkzeug:TID = \n396186\n", 28) = 28
396186 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396186 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396186 write(8, "LOG_STOP_wsgi, TS=1715880564.096"..., 36) = 36
396186 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
396186 write(1, "#*# REQ_SEND\n", 13)   = 13
396186 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396186 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396160 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396160 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396160 write(1, "*#* RES_REC\n", 12)    = 12
396160 write(8, "REC_DATA_SIZE=12627\n", 20) = 20
396160 write(3, "INFO:werkzeug:REC_DATA_SIZE=1262"..., 34) = 34
396160 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396160 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396160 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396166 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396166 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396166 write(1, "*#* RES_REC\n", 12)    = 12
396166 write(8, "REC_DATA_SIZE=12346\n", 20) = 20
396166 write(3, "INFO:werkzeug:REC_DATA_SIZE=1234"..., 34) = 34
396166 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396166 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396166 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396161 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396161 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396161 write(1, "*#* RES_REC\n", 12)    = 12
396161 write(8, "REC_DATA_SIZE=12257\n", 20) = 20
396161 write(3, "INFO:werkzeug:REC_DATA_SIZE=1225"..., 34) = 34
396161 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396161 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396161 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396169 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396169 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396169 write(1, "*#* RES_REC\n", 12)    = 12
396169 write(8, "REC_DATA_SIZE=12093\n", 20) = 20
396169 write(3, "INFO:werkzeug:REC_DATA_SIZE=1209"..., 34) = 34
396169 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396169 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396169 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396178 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396178 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396178 write(1, "*#* RES_REC\n", 12)    = 12
396178 write(8, "REC_DATA_SIZE=12164\n", 20) = 20
396178 write(3, "INFO:werkzeug:REC_DATA_SIZE=1216"..., 34) = 34
396178 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396178 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396178 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396172 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396172 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396172 write(1, "*#* RES_REC\n", 12)    = 12
396172 write(8, "REC_DATA_SIZE=12111\n", 20) = 20
396172 write(3, "INFO:werkzeug:REC_DATA_SIZE=1211"..., 34) = 34
396172 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396172 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396172 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396175 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396175 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396175 write(1, "*#* RES_REC\n", 12)    = 12
396175 write(8, "REC_DATA_SIZE=11734\n", 20) = 20
396175 write(3, "INFO:werkzeug:REC_DATA_SIZE=1173"..., 34) = 34
396175 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396175 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396175 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396181 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396181 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396181 write(1, "*#* RES_REC\n", 12)    = 12
396181 write(8, "REC_DATA_SIZE=12114\n", 20) = 20
396181 write(3, "INFO:werkzeug:REC_DATA_SIZE=1211"..., 34) = 34
396181 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396181 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396181 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396184 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396186 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396184 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396184 write(1, "*#* RES_REC\n", 12 <unfinished ...>
396186 write(2, "{\"message\": \"Response <Response "..., 202 <unfinished ...>
396184 write(8, "REC_DATA_SIZE=13242\n", 20) = 20
396186 write(1, "*#* RES_REC\n", 12 <unfinished ...>
396184 write(3, "INFO:werkzeug:REC_DATA_SIZE=1324"..., 34 <unfinished ...>
396186 write(8, "REC_DATA_SIZE=12407\n", 20) = 20
396186 write(3, "INFO:werkzeug:REC_DATA_SIZE=1240"..., 34) = 34
396184 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396184 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396186 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396186 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396184 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396186 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83 <unfinished ...>
396234 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396234 write(8, "LOG_START_wsgi ,TS=1715880565.13"..., 38) = 38
396234 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396234 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396234 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396234 write(8, "PID = \n394017\n", 14) = 14
396234 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396234 write(8, "TID = \n396234\n", 14) = 14
396234 write(3, "INFO:werkzeug:TID = \n396234\n", 28) = 28
396234 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396234 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396234 write(8, "LOG_STOP_wsgi, TS=1715880565.130"..., 37) = 37
396234 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396234 write(1, "#*# REQ_SEND\n", 13)   = 13
396234 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396234 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396237 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396237 write(8, "LOG_START_wsgi ,TS=1715880565.16"..., 38) = 38
396237 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396237 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396237 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396237 write(8, "PID = \n394017\n", 14) = 14
396237 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396237 write(8, "TID = \n396237\n", 14) = 14
396237 write(3, "INFO:werkzeug:TID = \n396237\n", 28) = 28
396237 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396237 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396237 write(8, "LOG_STOP_wsgi, TS=1715880565.167"..., 37) = 37
396237 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396237 write(1, "#*# REQ_SEND\n", 13)   = 13
396237 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396237 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396240 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396240 write(8, "LOG_START_wsgi ,TS=1715880565.19"..., 38) = 38
396240 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396240 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396240 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396240 write(8, "PID = \n394017\n", 14) = 14
396240 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396240 write(8, "TID = \n396240\n", 14) = 14
396240 write(3, "INFO:werkzeug:TID = \n396240\n", 28) = 28
396240 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396240 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396240 write(8, "LOG_STOP_wsgi, TS=1715880565.191"..., 37) = 37
396240 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396240 write(1, "#*# REQ_SEND\n", 13)   = 13
396240 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396240 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396243 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396243 write(8, "LOG_START_wsgi ,TS=1715880565.24"..., 38) = 38
396243 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396243 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396243 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396243 write(8, "PID = \n394017\n", 14) = 14
396243 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396243 write(8, "TID = \n396243\n", 14) = 14
396243 write(3, "INFO:werkzeug:TID = \n396243\n", 28) = 28
396243 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396243 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396243 write(8, "LOG_STOP_wsgi, TS=1715880565.246"..., 37) = 37
396243 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396243 write(1, "#*# REQ_SEND\n", 13)   = 13
396243 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396243 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396246 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396246 write(8, "LOG_START_wsgi ,TS=1715880565.30"..., 38) = 38
396246 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396246 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396246 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396246 write(8, "PID = \n394017\n", 14) = 14
396246 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396246 write(8, "TID = \n396246\n", 14) = 14
396246 write(3, "INFO:werkzeug:TID = \n396246\n", 28) = 28
396246 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396246 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396246 write(8, "LOG_STOP_wsgi, TS=1715880565.308"..., 37) = 37
396246 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396246 write(1, "#*# REQ_SEND\n", 13)   = 13
396246 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396246 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396248 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
396248 write(8, "LOG_START_wsgi ,TS=1715880565.31"..., 37) = 37
396248 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
396248 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396248 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396248 write(8, "PID = \n394017\n", 14) = 14
396248 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396248 write(8, "TID = \n396248\n", 14) = 14
396248 write(3, "INFO:werkzeug:TID = \n396248\n", 28) = 28
396248 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396248 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396248 write(8, "LOG_STOP_wsgi, TS=1715880565.313"..., 36) = 36
396248 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
396248 write(1, "#*# REQ_SEND\n", 13)   = 13
396248 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396248 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396252 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396252 write(8, "LOG_START_wsgi ,TS=1715880565.32"..., 38) = 38
396252 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396252 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396252 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396252 write(8, "PID = \n394017\n", 14) = 14
396252 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396252 write(8, "TID = \n396252\n", 14) = 14
396252 write(3, "INFO:werkzeug:TID = \n396252\n", 28) = 28
396252 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396252 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396252 write(8, "LOG_STOP_wsgi, TS=1715880565.326"..., 37) = 37
396252 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396252 write(1, "#*# REQ_SEND\n", 13)   = 13
396252 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396252 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396255 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396255 write(8, "LOG_START_wsgi ,TS=1715880565.35"..., 38) = 38
396255 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396255 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396255 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396255 write(8, "PID = \n394017\n", 14) = 14
396255 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396255 write(8, "TID = \n396255\n", 14) = 14
396255 write(3, "INFO:werkzeug:TID = \n396255\n", 28) = 28
396255 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396255 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396255 write(8, "LOG_STOP_wsgi, TS=1715880565.359"..., 37) = 37
396255 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396255 write(1, "#*# REQ_SEND\n", 13)   = 13
396255 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396255 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396234 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396234 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396234 write(1, "*#* RES_REC\n", 12)    = 12
396234 write(8, "REC_DATA_SIZE=12833\n", 20) = 20
396234 write(3, "INFO:werkzeug:REC_DATA_SIZE=1283"..., 34 <unfinished ...>
396286 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396234 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396286 write(8, "LOG_START_wsgi ,TS=1715880566.00"..., 38) = 38
396286 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396234 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396287 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396234 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83 <unfinished ...>
396286 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146 <unfinished ...>
396286 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396287 write(8, "LOG_START_wsgi ,TS=1715880566.00"..., 38) = 38
396287 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396286 write(8, "PID = \n394017\n", 14) = 14
396287 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396286 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396287 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160 <unfinished ...>
396286 write(8, "TID = \n396286\n", 14 <unfinished ...>
396286 write(3, "INFO:werkzeug:TID = \n396286\n", 28) = 28
396287 write(8, "PID = \n394017\n", 14) = 14
396287 write(3, "INFO:werkzeug:PID = \n394017\n", 28 <unfinished ...>
396286 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
396286 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
396287 write(8, "TID = \n396287\n", 14 <unfinished ...>
396287 write(3, "INFO:werkzeug:TID = \n396287\n", 28 <unfinished ...>
396286 write(8, "LOG_STOP_wsgi, TS=1715880566.004"..., 37 <unfinished ...>
396286 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396287 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
396286 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
396287 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396286 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396287 write(8, "LOG_STOP_wsgi, TS=1715880566.008"..., 37) = 37
