359581 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360479 write(8, "TID = \n360479\n", 14) = 14
360479 write(3, "INFO:werkzeug:TID = \n360479\n", 28 <unfinished ...>
360478 write(8, "LOG_STOP_wsgi, TS=1715874648.571"..., 37 <unfinished ...>
360478 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
360481 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
360478 write(1, "#*# REQ_SEND\n", 13)   = 13
360481 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360478 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360480 write(8, "PID = \n358884\n", 14) = 14
360480 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360479 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360479 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360481 write(8, "PID = \n358884\n", 14) = 14
360478 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360480 write(8, "TID = \n360480\n", 14) = 14
360481 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360479 write(8, "LOG_STOP_wsgi, TS=1715874648.573"..., 37) = 37
360480 write(3, "INFO:werkzeug:TID = \n360480\n", 28) = 28
360481 write(8, "TID = \n360481\n", 14) = 14
360479 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360480 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360479 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
360480 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
360479 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360480 write(8, "LOG_STOP_wsgi, TS=1715874648.574"..., 36) = 36
360481 write(3, "INFO:werkzeug:TID = \n360481\n", 28) = 28
360481 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360480 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360480 write(1, "#*# REQ_SEND\n", 13)   = 13
360481 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360480 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360481 write(8, "LOG_STOP_wsgi, TS=1715874648.576"..., 36) = 36
360479 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360481 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360481 write(1, "#*# REQ_SEND\n", 13)   = 13
360481 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360480 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
360481 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360488 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360488 write(8, "LOG_START_wsgi ,TS=1715874648.76"..., 38) = 38
360488 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360488 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360489 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360488 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360489 write(8, "LOG_START_wsgi ,TS=1715874648.77"..., 38) = 38
360489 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360488 write(8, "PID = \n358884\n", 14) = 14
360488 write(3, "INFO:werkzeug:PID = \n358884\n", 28 <unfinished ...>
360489 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
360489 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360488 write(8, "TID = \n360488\n", 14) = 14
360488 write(3, "INFO:werkzeug:TID = \n360488\n", 28 <unfinished ...>
360489 write(8, "PID = \n358884\n", 14 <unfinished ...>
360489 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360488 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360488 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
360489 write(8, "TID = \n360489\n", 14 <unfinished ...>
360489 write(3, "INFO:werkzeug:TID = \n360489\n", 28) = 28
360488 write(8, "LOG_STOP_wsgi, TS=1715874648.769"..., 37) = 37
360488 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
360489 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
360488 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
360489 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
360488 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360489 write(8, "LOG_STOP_wsgi, TS=1715874648.771"..., 37) = 37
360489 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360489 write(1, "#*# REQ_SEND\n", 13)   = 13
360488 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360489 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360489 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360476 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360476 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360476 write(1, "*#* RES_REC\n", 12)    = 12
360476 write(8, "REC_DATA_SIZE=12050\n", 20) = 20
360476 write(3, "INFO:werkzeug:REC_DATA_SIZE=1205"..., 34) = 34
360476 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
360476 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360476 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360478 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360478 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360478 write(1, "*#* RES_REC\n", 12)    = 12
360478 write(8, "REC_DATA_SIZE=12237\n", 20) = 20
360478 write(3, "INFO:werkzeug:REC_DATA_SIZE=1223"..., 34) = 34
360478 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360478 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360478 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360481 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360479 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360481 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360481 write(1, "*#* RES_REC\n", 12)    = 12
360479 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360481 write(8, "REC_DATA_SIZE=11477\n", 20 <unfinished ...>
360479 write(1, "*#* RES_REC\n", 12 <unfinished ...>
360481 write(3, "INFO:werkzeug:REC_DATA_SIZE=1147"..., 34) = 34
360479 write(8, "REC_DATA_SIZE=12490\n", 20 <unfinished ...>
360479 write(3, "INFO:werkzeug:REC_DATA_SIZE=1249"..., 34) = 34
360481 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360481 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360479 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360479 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360481 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360479 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89 <unfinished ...>
360480 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360480 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360480 write(1, "*#* RES_REC\n", 12)    = 12
360480 write(8, "REC_DATA_SIZE=11842\n", 20) = 20
360480 write(3, "INFO:werkzeug:REC_DATA_SIZE=1184"..., 34) = 34
360480 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360480 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360480 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360539 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
360539 write(8, "LOG_START_wsgi ,TS=1715874649.51"..., 37) = 37
360539 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360539 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360539 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360539 write(8, "PID = \n358884\n", 14) = 14
360539 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360539 write(8, "TID = \n360539\n", 14) = 14
360539 write(3, "INFO:werkzeug:TID = \n360539\n", 28) = 28
360539 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360539 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360539 write(8, "LOG_STOP_wsgi, TS=1715874649.515"..., 36) = 36
360539 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360539 write(1, "#*# REQ_SEND\n", 13)   = 13
360539 write(2, "{\"message\": \"Get with url http:/"..., 405 <unfinished ...>
360539 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360540 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360540 write(8, "LOG_START_wsgi ,TS=1715874649.51"..., 38) = 38
360540 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360540 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360541 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360540 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360541 write(8, "LOG_START_wsgi ,TS=1715874649.52"..., 38) = 38
360541 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360540 write(8, "PID = \n358884\n", 14) = 14
360540 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360541 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360541 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
360540 write(8, "TID = \n360540\n", 14 <unfinished ...>
360540 write(3, "INFO:werkzeug:TID = \n360540\n", 28) = 28
360541 write(8, "PID = \n358884\n", 14) = 14
360541 write(3, "INFO:werkzeug:PID = \n358884\n", 28 <unfinished ...>
360540 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
360540 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360541 write(8, "TID = \n360541\n", 14) = 14
360541 write(3, "INFO:werkzeug:TID = \n360541\n", 28 <unfinished ...>
360540 write(8, "LOG_STOP_wsgi, TS=1715874649.519"..., 37 <unfinished ...>
360540 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360541 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
360540 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
360541 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360540 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360541 write(8, "LOG_STOP_wsgi, TS=1715874649.521"..., 37) = 37
360541 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360541 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
360540 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
360541 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360541 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360488 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360488 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360488 write(1, "*#* RES_REC\n", 12)    = 12
360488 write(8, "REC_DATA_SIZE=12145\n", 20) = 20
360488 write(3, "INFO:werkzeug:REC_DATA_SIZE=1214"..., 34) = 34
360488 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
360488 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360488 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360489 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360489 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360489 write(1, "*#* RES_REC\n", 12)    = 12
360489 write(8, "REC_DATA_SIZE=12651\n", 20) = 20
360489 write(3, "INFO:werkzeug:REC_DATA_SIZE=1265"..., 34) = 34
360489 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360489 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360489 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360541 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360541 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360541 write(1, "*#* RES_REC\n", 12)    = 12
360541 write(8, "REC_DATA_SIZE=11699\n", 20) = 20
360541 write(3, "INFO:werkzeug:REC_DATA_SIZE=1169"..., 34) = 34
360541 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360541 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360541 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360539 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360540 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360540 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360540 write(1, "*#* RES_REC\n", 12)    = 12
360540 write(8, "REC_DATA_SIZE=13015\n", 20) = 20
360539 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360540 write(3, "INFO:werkzeug:REC_DATA_SIZE=1301"..., 34 <unfinished ...>
360539 write(1, "*#* RES_REC\n", 12 <unfinished ...>
360539 write(8, "REC_DATA_SIZE=12454\n", 20) = 20
360540 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360540 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360539 write(3, "INFO:werkzeug:REC_DATA_SIZE=1245"..., 34) = 34
360540 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89 <unfinished ...>
360539 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360539 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360539 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360574 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
360574 write(8, "LOG_START_wsgi ,TS=1715874650.45"..., 37) = 37
360574 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360574 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360574 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360574 write(8, "PID = \n358884\n", 14) = 14
360574 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360574 write(8, "TID = \n360574\n", 14) = 14
360574 write(3, "INFO:werkzeug:TID = \n360574\n", 28) = 28
360574 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360574 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360574 write(8, "LOG_STOP_wsgi, TS=1715874650.454"..., 36) = 36
360574 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360574 write(1, "#*# REQ_SEND\n", 13)   = 13
360574 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360574 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360577 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360577 write(8, "LOG_START_wsgi ,TS=1715874650.46"..., 38) = 38
360577 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360577 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360577 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360577 write(8, "PID = \n358884\n", 14) = 14
360577 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360577 write(8, "TID = \n360577\n", 14) = 14
360577 write(3, "INFO:werkzeug:TID = \n360577\n", 28) = 28
360577 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360577 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360577 write(8, "LOG_STOP_wsgi, TS=1715874650.466"..., 37) = 37
360577 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360577 write(1, "#*# REQ_SEND\n", 13)   = 13
360577 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360577 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360580 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360580 write(8, "LOG_START_wsgi ,TS=1715874650.49"..., 38) = 38
360580 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360580 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360580 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360580 write(8, "PID = \n358884\n", 14) = 14
360580 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360580 write(8, "TID = \n360580\n", 14) = 14
360580 write(3, "INFO:werkzeug:TID = \n360580\n", 28) = 28
360580 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360580 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360580 write(8, "LOG_STOP_wsgi, TS=1715874650.495"..., 37) = 37
360580 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360580 write(1, "#*# REQ_SEND\n", 13)   = 13
360580 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360580 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360583 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360583 write(8, "LOG_START_wsgi ,TS=1715874650.50"..., 38) = 38
360583 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360583 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360583 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360583 write(8, "PID = \n358884\n", 14) = 14
360583 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360583 write(8, "TID = \n360583\n", 14) = 14
360583 write(3, "INFO:werkzeug:TID = \n360583\n", 28) = 28
360583 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360583 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360583 write(8, "LOG_STOP_wsgi, TS=1715874650.508"..., 37) = 37
360583 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360583 write(1, "#*# REQ_SEND\n", 13)   = 13
360583 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360583 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360586 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360586 write(8, "LOG_START_wsgi ,TS=1715874650.53"..., 38) = 38
360586 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360586 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360586 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360586 write(8, "PID = \n358884\n", 14) = 14
360586 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360586 write(8, "TID = \n360586\n", 14) = 14
360586 write(3, "INFO:werkzeug:TID = \n360586\n", 28) = 28
360586 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360586 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360586 write(8, "LOG_STOP_wsgi, TS=1715874650.538"..., 37) = 37
360586 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360586 write(1, "#*# REQ_SEND\n", 13)   = 13
360586 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360586 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360589 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360589 write(8, "LOG_START_wsgi ,TS=1715874650.71"..., 38) = 38
360589 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360589 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360589 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360589 write(8, "PID = \n358884\n", 14) = 14
360589 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360589 write(8, "TID = \n360589\n", 14) = 14
360589 write(3, "INFO:werkzeug:TID = \n360589\n", 28) = 28
360589 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360589 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360589 write(8, "LOG_STOP_wsgi, TS=1715874650.710"..., 37) = 37
360589 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360589 write(1, "#*# REQ_SEND\n", 13)   = 13
360589 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360589 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360592 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360592 write(8, "LOG_START_wsgi ,TS=1715874650.74"..., 38) = 38
360592 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360592 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360592 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360592 write(8, "PID = \n358884\n", 14) = 14
360592 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360592 write(8, "TID = \n360592\n", 14) = 14
360592 write(3, "INFO:werkzeug:TID = \n360592\n", 28) = 28
360592 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360592 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360592 write(8, "LOG_STOP_wsgi, TS=1715874650.744"..., 37) = 37
360592 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360592 write(1, "#*# REQ_SEND\n", 13)   = 13
360592 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360592 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360574 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360574 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360574 write(1, "*#* RES_REC\n", 12)    = 12
360574 write(8, "REC_DATA_SIZE=12545\n", 20) = 20
360574 write(3, "INFO:werkzeug:REC_DATA_SIZE=1254"..., 34) = 34
360574 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360574 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360574 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360577 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360577 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360577 write(1, "*#* RES_REC\n", 12)    = 12
360577 write(8, "REC_DATA_SIZE=12543\n", 20) = 20
360577 write(3, "INFO:werkzeug:REC_DATA_SIZE=1254"..., 34) = 34
360577 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360577 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360577 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360580 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360580 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360580 write(1, "*#* RES_REC\n", 12)    = 12
360580 write(8, "REC_DATA_SIZE=12120\n", 20) = 20
360580 write(3, "INFO:werkzeug:REC_DATA_SIZE=1212"..., 34) = 34
360580 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360580 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360580 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360583 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360583 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360583 write(1, "*#* RES_REC\n", 12)    = 12
360583 write(8, "REC_DATA_SIZE=12776\n", 20) = 20
360583 write(3, "INFO:werkzeug:REC_DATA_SIZE=1277"..., 34) = 34
360583 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360583 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
