359571 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360462 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360463 write(8, "LOG_STOP_wsgi, TS=1715874647.491"..., 37) = 37
360463 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360463 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
360462 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
360463 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360463 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
360468 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360468 write(8, "LOG_START_wsgi ,TS=1715874647.51"..., 38) = 38
360468 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360468 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360468 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360468 write(8, "PID = \n358864\n", 14) = 14
360468 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360468 write(8, "TID = \n360468\n", 14) = 14
360468 write(3, "INFO:werkzeug:TID = \n360468\n", 28) = 28
360468 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360468 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360468 write(8, "LOG_STOP_wsgi, TS=1715874647.510"..., 37) = 37
360468 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360468 write(1, "#*# REQ_SEND\n", 13)   = 13
360468 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360468 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360456 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360456 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360456 write(1, "*#* RES_REC\n", 12)    = 12
360456 write(8, "REC_DATA_SIZE=11992\n", 20) = 20
360456 write(3, "INFO:werkzeug:REC_DATA_SIZE=1199"..., 34) = 34
360456 write(16, "[{\"Name\": \"Der Thron der Sieben "..., 11943) = 11943
360456 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
360456 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360456 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360459 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360459 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360459 write(1, "*#* RES_REC\n", 12)    = 12
360459 write(8, "REC_DATA_SIZE=11407\n", 20) = 20
360459 write(3, "INFO:werkzeug:REC_DATA_SIZE=1140"..., 34) = 34
360459 write(16, "[{\"Name\": \"Robin\", \"Rating\": \"1."..., 11358) = 11358
360459 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360459 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360459 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360468 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360468 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360468 write(1, "*#* RES_REC\n", 12)    = 12
360468 write(8, "REC_DATA_SIZE=12700\n", 20) = 20
360468 write(3, "INFO:werkzeug:REC_DATA_SIZE=1270"..., 34) = 34
360468 write(15, "[{\"Name\": \"\\u00d9\\u0085\\u00d9\\u0"..., 12651) = 12651
360468 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360468 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360468 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360462 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360462 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360462 write(1, "*#* RES_REC\n", 12)    = 12
360462 write(8, "REC_DATA_SIZE=12251\n", 20) = 20
360462 write(3, "INFO:werkzeug:REC_DATA_SIZE=1225"..., 34) = 34
360462 write(12, "[{\"Name\": \"Five Complete Hercule"..., 12202) = 12202
360462 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360462 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360462 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360463 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360463 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360463 write(1, "*#* RES_REC\n", 12)    = 12
360463 write(8, "REC_DATA_SIZE=11751\n", 20) = 20
360463 write(3, "INFO:werkzeug:REC_DATA_SIZE=1175"..., 34) = 34
360463 write(12, "[{\"Name\": \"A Writer at War: Vasi"..., 11702) = 11702
360463 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360463 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360463 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360471 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360471 write(8, "LOG_START_wsgi ,TS=1715874648.55"..., 38) = 38
360471 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360472 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360471 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360471 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360473 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360472 write(8, "LOG_START_wsgi ,TS=1715874648.55"..., 37) = 37
360472 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360474 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360471 write(8, "PID = \n358864\n", 14) = 14
360471 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360475 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360473 write(8, "LOG_START_wsgi ,TS=1715874648.55"..., 37) = 37
360473 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360472 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360472 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360474 write(8, "LOG_START_wsgi ,TS=1715874648.55"..., 38) = 38
360474 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360471 write(8, "TID = \n360471\n", 14) = 14
360471 write(3, "INFO:werkzeug:TID = \n360471\n", 28 <unfinished ...>
360475 write(8, "LOG_START_wsgi ,TS=1715874648.55"..., 38 <unfinished ...>
360475 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360473 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360473 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360472 write(8, "PID = \n358864\n", 14) = 14
360472 write(3, "INFO:werkzeug:PID = \n358864\n", 28 <unfinished ...>
360474 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146 <unfinished ...>
360474 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360471 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360471 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
360475 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146 <unfinished ...>
360475 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360473 write(8, "PID = \n358864\n", 14) = 14
360473 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360472 write(8, "TID = \n360472\n", 14) = 14
360472 write(3, "INFO:werkzeug:TID = \n360472\n", 28) = 28
360474 write(8, "PID = \n358864\n", 14) = 14
360474 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360471 write(8, "LOG_STOP_wsgi, TS=1715874648.553"..., 37) = 37
360471 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
360475 write(8, "PID = \n358864\n", 14 <unfinished ...>
360471 write(1, "#*# REQ_SEND\n", 13)   = 13
360475 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360471 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360473 write(8, "TID = \n360473\n", 14) = 14
360473 write(3, "INFO:werkzeug:TID = \n360473\n", 28) = 28
360472 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360474 write(8, "TID = \n360474\n", 14) = 14
360472 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360475 write(8, "TID = \n360475\n", 14) = 14
360471 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
360473 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
360474 write(3, "INFO:werkzeug:TID = \n360474\n", 28) = 28
360472 write(8, "LOG_STOP_wsgi, TS=1715874648.554"..., 36) = 36
360475 write(3, "INFO:werkzeug:TID = \n360475\n", 28) = 28
360474 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360475 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360474 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
360474 write(8, "LOG_STOP_wsgi, TS=1715874648.556"..., 37) = 37
360472 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360472 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
360473 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
360472 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360473 write(8, "LOG_STOP_wsgi, TS=1715874648.555"..., 36) = 36
360475 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360475 write(8, "LOG_STOP_wsgi, TS=1715874648.559"..., 37) = 37
360474 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360474 write(1, "#*# REQ_SEND\n", 13)   = 13
360475 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360474 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360475 write(1, "#*# REQ_SEND\n", 13)   = 13
360472 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360475 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360473 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360473 write(1, "#*# REQ_SEND\n", 13)   = 13
360474 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360473 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360475 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360473 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360486 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
360486 write(8, "LOG_START_wsgi ,TS=1715874648.76"..., 38) = 38
360486 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360486 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360487 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
360486 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160 <unfinished ...>
360487 write(8, "LOG_START_wsgi ,TS=1715874648.76"..., 38) = 38
360487 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360486 write(8, "PID = \n358864\n", 14) = 14
360486 write(3, "INFO:werkzeug:PID = \n358864\n", 28 <unfinished ...>
360487 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146 <unfinished ...>
360487 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360486 write(8, "TID = \n360486\n", 14) = 14
360486 write(3, "INFO:werkzeug:TID = \n360486\n", 28 <unfinished ...>
360487 write(8, "PID = \n358864\n", 14 <unfinished ...>
360487 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360486 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360486 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360487 write(8, "TID = \n360487\n", 14) = 14
360487 write(3, "INFO:werkzeug:TID = \n360487\n", 28) = 28
360486 write(8, "LOG_STOP_wsgi, TS=1715874648.762"..., 37) = 37
360486 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
360487 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
360486 write(1, "#*# REQ_SEND\n", 13)   = 13
360487 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360486 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360487 write(8, "LOG_STOP_wsgi, TS=1715874648.764"..., 37) = 37
360487 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360487 write(1, "#*# REQ_SEND\n", 13)   = 13
360486 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360487 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360487 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360471 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360471 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360471 write(1, "*#* RES_REC\n", 12)    = 12
360471 write(8, "REC_DATA_SIZE=12050\n", 20) = 20
360471 write(3, "INFO:werkzeug:REC_DATA_SIZE=1205"..., 34) = 34
360471 write(15, "[{\"Name\": \"The Elf Girl\", \"Ratin"..., 12001) = 12001
360471 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360471 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360471 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360472 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360472 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360472 write(1, "*#* RES_REC\n", 12)    = 12
360472 write(8, "REC_DATA_SIZE=12237\n", 20) = 20
360472 write(3, "INFO:werkzeug:REC_DATA_SIZE=1223"..., 34) = 34
360472 write(10, "[{\"Name\": \"Wolfsbane\", \"Rating\":"..., 12188) = 12188
360472 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360472 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360472 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360475 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360474 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360475 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360475 write(1, "*#* RES_REC\n", 12 <unfinished ...>
360474 write(2, "{\"message\": \"Response <Response "..., 202 <unfinished ...>
360475 write(8, "REC_DATA_SIZE=11477\n", 20 <unfinished ...>
360474 write(1, "*#* RES_REC\n", 12 <unfinished ...>
360475 write(3, "INFO:werkzeug:REC_DATA_SIZE=1147"..., 34) = 34
360474 write(8, "REC_DATA_SIZE=12490\n", 20) = 20
360474 write(3, "INFO:werkzeug:REC_DATA_SIZE=1249"..., 34) = 34
360475 write(10, "[{\"Name\": \"We Are Never Meeting "..., 11428) = 11428
360474 write(11, "[{\"Name\": \"Vault Dweller's Secre"..., 12441) = 12441
360475 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360475 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360474 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360475 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360474 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360474 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83 <unfinished ...>
360473 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360473 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360473 write(1, "*#* RES_REC\n", 12)    = 12
360473 write(8, "REC_DATA_SIZE=11842\n", 20) = 20
360473 write(3, "INFO:werkzeug:REC_DATA_SIZE=1184"..., 34) = 34
360473 write(10, "[{\"Name\": \"Big Trouble\", \"Rating"..., 11793) = 11793
360473 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360473 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360473 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360536 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
360536 write(8, "LOG_START_wsgi ,TS=1715874649.50"..., 38) = 38
360536 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360537 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360537 write(8, "LOG_START_wsgi ,TS=1715874649.50"..., 37) = 37
360537 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360536 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360536 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360537 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360538 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360537 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160 <unfinished ...>
360536 write(8, "PID = \n358864\n", 14 <unfinished ...>
360536 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360538 write(8, "LOG_START_wsgi ,TS=1715874649.50"..., 37) = 37
360538 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51 <unfinished ...>
360536 write(8, "TID = \n360536\n", 14 <unfinished ...>
360536 write(3, "INFO:werkzeug:TID = \n360536\n", 28) = 28
360537 write(8, "PID = \n358864\n", 14) = 14
360537 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360538 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360538 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160 <unfinished ...>
360537 write(8, "TID = \n360537\n", 14 <unfinished ...>
360537 write(3, "INFO:werkzeug:TID = \n360537\n", 28 <unfinished ...>
360536 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
360536 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360538 write(8, "PID = \n358864\n", 14) = 14
360538 write(3, "INFO:werkzeug:PID = \n358864\n", 28 <unfinished ...>
360536 write(8, "LOG_STOP_wsgi, TS=1715874649.504"..., 37 <unfinished ...>
360536 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
360537 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
360536 write(1, "#*# REQ_SEND\n", 13)   = 13
360537 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360536 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360538 write(8, "TID = \n360538\n", 14) = 14
360538 write(3, "INFO:werkzeug:TID = \n360538\n", 28) = 28
360537 write(8, "LOG_STOP_wsgi, TS=1715874649.505"..., 36) = 36
360536 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360537 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360538 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360537 write(1, "#*# REQ_SEND\n", 13)   = 13
360538 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360537 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360538 write(8, "LOG_STOP_wsgi, TS=1715874649.507"..., 36) = 36
360538 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360538 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
360537 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
360538 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360538 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360486 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360486 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360486 write(1, "*#* RES_REC\n", 12)    = 12
360486 write(8, "REC_DATA_SIZE=12145\n", 20) = 20
360486 write(3, "INFO:werkzeug:REC_DATA_SIZE=1214"..., 34) = 34
360486 write(16, "[{\"Name\": \"\\u00d8\\u00b9\\u00d8\\u0"..., 12096) = 12096
360486 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
360486 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360486 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360487 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360487 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360487 write(1, "*#* RES_REC\n", 12)    = 12
360487 write(8, "REC_DATA_SIZE=12651\n", 20) = 20
360487 write(3, "INFO:werkzeug:REC_DATA_SIZE=1265"..., 34) = 34
360487 write(16, "[{\"Name\": \"Changeling\", \"Rating\""..., 12602) = 12602
360487 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360487 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360487 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360538 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360538 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360538 write(1, "*#* RES_REC\n", 12)    = 12
360538 write(8, "REC_DATA_SIZE=11699\n", 20) = 20
360538 write(3, "INFO:werkzeug:REC_DATA_SIZE=1169"..., 34) = 34
360538 write(15, "[{\"Name\": \"An A - Z of Looney Li"..., 11650) = 11650
360538 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360538 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360538 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360537 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360537 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360537 write(1, "*#* RES_REC\n", 12)    = 12
360537 write(8, "REC_DATA_SIZE=13015\n", 20) = 20
360537 write(3, "INFO:werkzeug:REC_DATA_SIZE=1301"..., 34) = 34
360537 write(12, "[{\"Name\": \"Hey, Kiddo\", \"Rating\""..., 12966) = 12966
360536 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360537 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360537 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360536 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360537 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360536 write(1, "*#* RES_REC\n", 12 <unfinished ...>
360536 write(8, "REC_DATA_SIZE=12454\n", 20) = 20
360536 write(3, "INFO:werkzeug:REC_DATA_SIZE=1245"..., 34 <unfinished ...>
360536 write(12, "[{\"Name\": \"The Lighthouse Land\","..., 12405) = 12405
360536 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360536 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360536 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360573 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360573 write(8, "LOG_START_wsgi ,TS=1715874650.45"..., 37) = 37
360573 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360573 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360573 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360573 write(8, "PID = \n358864\n", 14) = 14
360573 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360573 write(8, "TID = \n360573\n", 14) = 14
360573 write(3, "INFO:werkzeug:TID = \n360573\n", 28) = 28
360573 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360573 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360573 write(8, "LOG_STOP_wsgi, TS=1715874650.451"..., 36) = 36
360573 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360573 write(1, "#*# REQ_SEND\n", 13)   = 13
360573 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
